"","rt","corr","Pacc","prev"
"52",6.26909628370626,"cor",0.636363636363636,"cor"
"53",6.66949808985788,"cor",0.590909090909091,"cor"
"54",6.41345895716736,"cor",0.545454545454545,"cor"
"55",6.48157712927643,"inc",0.5,"cor"
"56",6.90775527898214,"cor",0.454545454545454,"inc"
"57",6.36302810354046,"cor",0.409090909090909,"cor"
"58",6.58617165485467,"cor",0.363636363636364,"cor"
"59",6.36647044773144,"cor",0.318181818181818,"cor"
"60",5.91889385427315,"inc",0.272727272727273,"cor"
"61",6.0282785202307,"inc",0.227272727272727,"inc"
"62",5.44673737166631,"cor",0.181818181818182,"inc"
"63",5.92157841964382,"cor",0.136363636363636,"cor"
"64",5.91889385427315,"inc",0.0909090909090909,"cor"
"65",6.24610676548156,"cor",0.0454545454545455,"inc"
"66",5.22035582507832,"cor",0,"cor"
"67",5.4510384535657,"cor",0,"cor"
"68",5.42053499927229,"cor",0.0454545454545455,"cor"
"69",5.54907608489522,"inc",0.0909090909090909,"cor"
"70",5.64190707093811,"cor",0.136363636363636,"inc"
"71",5.58724865840025,"cor",0.181818181818182,"cor"
"72",5.36597601502185,"cor",0.227272727272727,"cor"
"73",5.4510384535657,"cor",0.272727272727273,"cor"
"74",6.12686918411419,"cor",0.318181818181818,"cor"
"75",5.44673737166631,"cor",0.363636363636364,"cor"
"76",5.88887795833288,"cor",0.409090909090909,"cor"
"77",6.51174532964473,"cor",0.454545454545454,"cor"
"78",6.57507584059962,"cor",0.5,"cor"
"79",6.45047042214418,"cor",0.545454545454545,"cor"
"80",7.20042489294496,"cor",0.590909090909091,"cor"
"81",6.361302477573,"cor",0.545454545454545,"cor"
"82",6.4085287910595,"cor",0.5,"cor"
"83",6.1463292576689,"cor",0.454545454545454,"cor"
"84",6.10479323241498,"cor",0.409090909090909,"cor"
"85",6.20859002609663,"cor",0.363636363636364,"cor"
"86",6.93439720992856,"cor",0.318181818181818,"cor"
"87",6.3818160174061,"cor",0.272727272727273,"cor"
"88",5.42053499927229,"cor",0.227272727272727,"cor"
"89",5.34710753071747,"cor",0.181818181818182,"cor"
"90",5.4249500174814,"cor",0.136363636363636,"cor"
"91",5.96100533962327,"inc",0.0909090909090909,"cor"
"92",5.29831736654804,"inc",0.0454545454545455,"inc"
"93",5.43372200355424,"inc",0.0909090909090909,"inc"
"94",5.50125821054473,"inc",0.136363636363636,"inc"
"95",5.29831736654804,"cor",0.181818181818182,"inc"
"96",5.39816270151775,"cor",0.227272727272727,"cor"
"97",5.6021188208797,"cor",0.272727272727273,"cor"
"98",5.40717177146012,"cor",0.318181818181818,"cor"
"99",5.57594910314632,"cor",0.363636363636364,"cor"
"100",5.52545293913178,"cor",0.409090909090909,"cor"
"101",6.19847871649231,"cor",0.454545454545454,"cor"
"102",6.383506634884,"cor",0.5,"cor"
"103",6.13988455222626,"cor",0.545454545454545,"cor"
"104",6.49072353450251,"cor",0.590909090909091,"cor"
"105",6.50727771238501,"cor",0.636363636363636,"cor"
"106",6.31535800152233,"cor",0.590909090909091,"cor"
"107",6.361302477573,"cor",0.545454545454545,"cor"
"108",6.53524127101366,"cor",0.5,"cor"
"109",6.57368016696065,"cor",0.454545454545454,"cor"
"110",6.96318998587024,"cor",0.409090909090909,"cor"
"111",6.42486902390539,"cor",0.363636363636364,"cor"
"112",5.99893656194668,"cor",0.318181818181818,"cor"
"113",6.42162226780652,"cor",0.272727272727273,"cor"
"114",6.31716468674728,"cor",0.227272727272727,"cor"
"115",6.44094654063292,"inc",0.181818181818182,"cor"
"116",5.73657229747919,"inc",0.136363636363636,"inc"
"117",5.80211837537706,"cor",0.0909090909090909,"inc"
"118",5.57215403217776,"inc",0.0454545454545455,"cor"
"119",6.01615715969835,"inc",0,"inc"
"120",5.52545293913178,"cor",0,"inc"
"121",5.43372200355424,"cor",0,"cor"
"122",5.5834963087817,"inc",0.0454545454545455,"cor"
"123",5.37527840768417,"inc",0.0909090909090909,"inc"
"124",5.75574221358691,"inc",0.136363636363636,"inc"
"125",5.59842195899838,"cor",0.181818181818182,"inc"
"126",5.42053499927229,"inc",0.227272727272727,"cor"
"127",5.75890177387728,"inc",0.272727272727273,"inc"
"128",6.50578406012823,"cor",0.318181818181818,"inc"
"129",6.38856140554563,"cor",0.363636363636364,"cor"
"130",6.89264164117209,"cor",0.409090909090909,"cor"
"131",6.55250788703459,"cor",0.454545454545454,"cor"
"132",6.42971947803914,"cor",0.5,"cor"
"133",6.20657592672493,"cor",0.545454545454545,"cor"
"134",6.92165818415113,"cor",0.5,"cor"
"135",6.14203740558736,"cor",0.454545454545454,"cor"
"136",6.20657592672493,"cor",0.409090909090909,"cor"
"137",6.5694814204143,"cor",0.363636363636364,"cor"
"138",6.36302810354046,"cor",0.318181818181818,"cor"
"139",6.15060276844628,"cor",0.272727272727273,"cor"
"140",6.28226674689601,"cor",0.227272727272727,"cor"
"141",6.70196036600254,"cor",0.181818181818182,"cor"
"142",6.86797440897029,"cor",0.136363636363636,"cor"
"143",5.68357976733868,"cor",0.0909090909090909,"cor"
"144",6.0137151560428,"inc",0.0454545454545455,"cor"
"145",5.41164605185504,"inc",0,"inc"
"146",5.65599181081985,"inc",0,"inc"
"147",5.52146091786225,"inc",0,"inc"
"148",5.68697535633982,"inc",0,"inc"
"149",5.42934562895444,"cor",0.0454545454545455,"inc"
"150",5.6021188208797,"inc",0.0909090909090909,"cor"
"151",5.46806014113513,"inc",0.136363636363636,"inc"
"152",5.37989735354046,"cor",0.181818181818182,"inc"
"153",5.73334127689775,"inc",0.227272727272727,"cor"
"154",6.08221891037645,"cor",0.272727272727273,"inc"
"155",6.35437004079735,"cor",0.318181818181818,"cor"
"156",6.12249280951439,"cor",0.363636363636364,"cor"
"157",6.36647044773144,"cor",0.409090909090909,"cor"
"158",6.87316383421252,"cor",0.454545454545454,"cor"
"159",6.34212141872115,"cor",0.5,"cor"
"160",6.13339804299665,"inc",0.454545454545454,"cor"
"161",6.47543271670409,"cor",0.409090909090909,"inc"
"162",6.25575004175337,"cor",0.363636363636364,"cor"
"163",6.93828448401696,"cor",0.318181818181818,"cor"
"164",6.57228254269401,"cor",0.272727272727273,"cor"
"165",5.43372200355424,"inc",0.227272727272727,"cor"
"166",5.59842195899838,"cor",0.181818181818182,"inc"
"167",5.63835466933375,"inc",0.136363636363636,"cor"
"168",5.4971682252932,"cor",0.0909090909090909,"inc"
"169",6.62140565176413,"cor",0,"inc"
"170",5.33271879326537,"cor",0,"cor"
"171",5.46383180502561,"inc",0,"cor"
"172",5.36129216570942,"cor",0,"inc"
"173",5.39816270151775,"cor",0,"cor"
"174",5.38449506278909,"cor",0,"cor"
"175",5.95324333428778,"inc",0.0454545454545455,"cor"
"176",5.70044357339069,"inc",0.0909090909090909,"inc"
"177",5.4510384535657,"inc",0.136363636363636,"inc"
"178",5.41610040220442,"inc",0.181818181818182,"inc"
"179",5.4971682252932,"inc",0.227272727272727,"inc"
"180",5.46806014113513,"cor",0.272727272727273,"inc"
"181",5.64897423816121,"cor",0.318181818181818,"cor"
"182",5.70044357339069,"cor",0.363636363636364,"cor"
"183",5.50938833662798,"cor",0.409090909090909,"cor"
"184",5.40717177146012,"inc",0.454545454545454,"cor"
"185",6.20859002609663,"cor",0.5,"inc"
"186",6.22851100359118,"cor",0.545454545454545,"cor"
"187",6.25958146406492,"inc",0.590909090909091,"cor"
"188",6.28599809450886,"cor",0.636363636363636,"inc"
"189",6.62671774924902,"cor",0.681818181818182,"cor"
"190",6.36302810354046,"inc",0.727272727272727,"cor"
"191",6.28226674689601,"cor",0.772727272727273,"inc"
"192",6.74875954749168,"cor",0.818181818181818,"cor"
"193",6.69950034016168,"cor",0.863636363636364,"cor"
"194",6.93342302573071,"cor",0.909090909090909,"cor"
"195",6.44571981938558,"cor",0.954545454545455,"cor"
"196",6.38012253689976,"cor",1,"cor"
"197",6.35088571671474,"cor",0.954545454545455,"cor"
"198",6.40191719672719,"cor",0.909090909090909,"cor"
"199",6.31173480915291,"cor",0.863636363636364,"cor"
"200",6.24027584517077,"cor",0.818181818181818,"cor"
"201",6.5424719605068,"cor",0.772727272727273,"cor"
"202",6.24027584517077,"cor",0.727272727272727,"cor"
"203",6.18826412308259,"cor",0.681818181818182,"cor"
"204",5.96100533962327,"cor",0.636363636363636,"cor"
"205",6.16120732169508,"cor",0.590909090909091,"cor"
"206",6.33150184989369,"cor",0.545454545454545,"cor"
"207",6.5206211275587,"cor",0.5,"cor"
"208",6.62273632394984,"cor",0.454545454545454,"cor"
"209",6.08904487544685,"inc",0.409090909090909,"cor"
"210",6.22455842927536,"cor",0.363636363636364,"inc"
"211",6.37161184723186,"cor",0.318181818181818,"cor"
"212",6.3818160174061,"cor",0.272727272727273,"cor"
"213",5.90263333340137,"cor",0.227272727272727,"cor"
"214",5.38449506278909,"cor",0.181818181818182,"cor"
"215",5.71373280550937,"inc",0.136363636363636,"cor"
"216",5.48063892334199,"inc",0.0909090909090909,"inc"
"217",5.72358510195238,"cor",0.0454545454545455,"inc"
"218",5.51745289646471,"cor",0.0909090909090909,"cor"
"219",5.63478960316925,"cor",0.136363636363636,"cor"
"220",5.62040086571715,"inc",0.181818181818182,"cor"
"221",5.33271879326537,"cor",0.227272727272727,"inc"
"222",5.48893772615669,"cor",0.272727272727273,"cor"
"223",5.78689738136671,"cor",0.318181818181818,"cor"
"224",5.37989735354046,"inc",0.363636363636364,"cor"
"225",6.41673228251233,"inc",0.409090909090909,"inc"
"226",6.63725803128446,"cor",0.454545454545454,"inc"
"227",6.26339826259162,"cor",0.5,"cor"
"228",6.4085287910595,"cor",0.545454545454545,"cor"
"229",6.97447891102505,"cor",0.590909090909091,"cor"
"230",6.35957386867238,"cor",0.636363636363636,"cor"
"231",6.27664348934165,"cor",0.681818181818182,"cor"
"232",6.23244801655052,"cor",0.636363636363636,"cor"
"233",6.53813982376767,"cor",0.590909090909091,"cor"
"234",6.13122648948314,"inc",0.545454545454545,"cor"
"235",6.59304453414244,"cor",0.5,"inc"
"236",6.93634273583405,"cor",0.454545454545454,"cor"
"237",6.70441435496411,"cor",0.409090909090909,"cor"
"238",5.65599181081985,"inc",0.363636363636364,"cor"
"239",5.62762111369064,"inc",0.318181818181818,"inc"
"240",5.48893772615669,"inc",0.272727272727273,"inc"
"241",5.49306144334055,"cor",0.227272727272727,"inc"
"242",5.42934562895444,"inc",0.181818181818182,"cor"
"243",5.43372200355424,"cor",0.136363636363636,"inc"
"244",5.45958551414416,"cor",0.181818181818182,"cor"
"245",5.48893772615669,"inc",0.227272727272727,"cor"
"246",5.59098698051086,"cor",0.272727272727273,"inc"
"247",5.48479693349065,"cor",0.318181818181818,"cor"
"248",5.62762111369064,"inc",0.363636363636364,"cor"
"249",6.78784498230958,"cor",0.409090909090909,"inc"
"250",6.11809719804135,"cor",0.454545454545454,"cor"
"251",6.39526159811545,"cor",0.5,"cor"
"252",6.45519856334012,"cor",0.545454545454545,"cor"
"253",6.10924758276437,"cor",0.590909090909091,"cor"
"254",6.27852142416584,"inc",0.636363636363636,"cor"
"255",6.29894924685594,"cor",0.590909090909091,"inc"
"256",6.20859002609663,"cor",0.545454545454545,"cor"
"257",6.25190388316589,"cor",0.5,"cor"
"258",6.18826412308259,"cor",0.454545454545454,"cor"
"259",6.04263283368238,"cor",0.409090909090909,"cor"
"260",6.00388706710654,"inc",0.363636363636364,"cor"
"261",6.59578051396131,"cor",0.318181818181818,"inc"
"262",6.39859493453521,"cor",0.272727272727273,"cor"
"263",6.74405918631135,"cor",0.227272727272727,"cor"
"264",5.39816270151775,"inc",0.181818181818182,"cor"
"265",5.41164605185504,"cor",0.136363636363636,"inc"
"266",5.41610040220442,"cor",0.0909090909090909,"cor"
"267",5.71373280550937,"inc",0.0454545454545455,"cor"
"268",5.78382518232974,"cor",0,"inc"
"269",5.64897423816121,"inc",0,"cor"
"270",5.89164421182577,"inc",0.0454545454545455,"inc"
"271",5.42934562895444,"cor",0.0909090909090909,"inc"
"272",5.22035582507832,"cor",0.136363636363636,"cor"
"273",5.60947179518496,"inc",0.181818181818182,"cor"
"274",5.56068163101553,"cor",0.227272727272727,"inc"
"275",5.50533153593236,"inc",0.272727272727273,"cor"
"276",5.37063802812766,"inc",0.318181818181818,"inc"
"277",6.67456139181443,"cor",0.363636363636364,"inc"
"278",6.08221891037645,"cor",0.409090909090909,"cor"
"279",6.18826412308259,"cor",0.454545454545454,"cor"
"280",6.75925527066369,"inc",0.5,"cor"
"281",6.31716468674728,"cor",0.545454545454545,"inc"
"282",6.48004456192665,"cor",0.590909090909091,"cor"
"283",6.38012253689976,"cor",0.636363636363636,"cor"
"284",6.94793706861497,"cor",0.681818181818182,"cor"
"285",6.73696695800186,"cor",0.727272727272727,"cor"
"286",6.81124437860129,"cor",0.772727272727273,"cor"
"287",6.36302810354046,"cor",0.727272727272727,"cor"
"288",6.3919171133926,"cor",0.681818181818182,"cor"
"289",6.40191719672719,"cor",0.636363636363636,"cor"
"290",6.2841341610708,"cor",0.590909090909091,"cor"
"291",6.74523634948436,"cor",0.545454545454545,"cor"
"292",6.2363695902037,"cor",0.5,"cor"
"293",6.46614472423762,"cor",0.454545454545454,"cor"
"294",6.23441072571837,"cor",0.409090909090909,"cor"
"295",6.29526600143965,"cor",0.363636363636364,"cor"
"296",6.3750248198281,"cor",0.318181818181818,"cor"
"297",6.61069604471776,"cor",0.272727272727273,"cor"
"298",6.44888939414686,"cor",0.227272727272727,"cor"
"299",5.41164605185504,"inc",0.181818181818182,"cor"
"300",5.47646355193151,"cor",0.136363636363636,"inc"
"301",5.50125821054473,"cor",0.0909090909090909,"cor"
"302",5.41610040220442,"inc",0.0454545454545455,"cor"
"303",6.34738920965601,"cor",0,"inc"
"304",5.30330490805908,"cor",0,"cor"
"305",5.2257466737132,"inc",0,"cor"
"306",5.49306144334055,"inc",0,"inc"
"307",5.44673737166631,"inc",0,"inc"
"308",6.02586597382531,"cor",0,"inc"
"309",5.87211778947542,"cor",0.0454545454545455,"cor"
"310",5.34710753071747,"inc",0.0909090909090909,"cor"
"311",5.48893772615669,"cor",0.136363636363636,"inc"
"312",5.48893772615669,"cor",0.181818181818182,"cor"
"313",5.45958551414416,"inc",0.227272727272727,"cor"
"314",5.90536184805457,"cor",0.272727272727273,"inc"
"315",5.48479693349065,"cor",0.318181818181818,"cor"
"316",5.47646355193151,"inc",0.363636363636364,"cor"
"317",5.44673737166631,"inc",0.409090909090909,"inc"
"318",5.31320597904179,"inc",0.454545454545454,"inc"
"319",6.25382881157547,"inc",0.5,"inc"
"320",6.2709884318583,"cor",0.545454545454545,"inc"
"321",6.34212141872115,"cor",0.590909090909091,"cor"
"322",6.43133108193348,"cor",0.636363636363636,"cor"
"323",6.2803958389602,"cor",0.681818181818182,"cor"
"324",6.31535800152233,"cor",0.727272727272727,"cor"
"325",6.36818718635049,"cor",0.772727272727273,"cor"
"326",6.06378520868761,"cor",0.727272727272727,"cor"
"327",6.62140565176413,"cor",0.681818181818182,"cor"
"328",6.28785856016178,"cor",0.636363636363636,"cor"
"329",6.26530121273771,"cor",0.590909090909091,"cor"
"330",6.11146733950268,"cor",0.545454545454545,"cor"
"331",6.20455776256869,"cor",0.5,"cor"
"332",6.25190388316589,"inc",0.454545454545454,"cor"
"333",5.57594910314632,"inc",0.409090909090909,"inc"
"334",5.28320372873799,"inc",0.363636363636364,"inc"
"335",5.49306144334055,"inc",0.318181818181818,"inc"
"336",5.4380793089232,"inc",0.272727272727273,"inc"
"337",5.23110861685459,"inc",0.318181818181818,"inc"
"338",5.34233425196481,"cor",0.363636363636364,"inc"
"339",5.43372200355424,"inc",0.409090909090909,"cor"
"340",5.27299955856375,"cor",0.454545454545454,"inc"
"341",5.65948221575962,"cor",0.5,"cor"
"342",5.39362754635236,"inc",0.545454545454545,"cor"
"343",6.289715570909,"cor",0.590909090909091,"inc"
"344",6.02586597382531,"cor",0.636363636363636,"cor"
"345",6.18208490671663,"cor",0.681818181818182,"cor"
"346",6.20050917404269,"cor",0.727272727272727,"cor"
"347",6.45204895443723,"cor",0.772727272727273,"cor"
"348",6.24610676548156,"cor",0.818181818181818,"cor"
"349",6.27852142416584,"cor",0.772727272727273,"cor"
"350",6.24997524225948,"cor",0.727272727272727,"cor"
"351",6.46458830368996,"cor",0.681818181818182,"cor"
"352",6.3491389913798,"cor",0.636363636363636,"cor"
"353",6.28599809450886,"cor",0.590909090909091,"cor"
"354",6.33859407820318,"inc",0.545454545454545,"cor"
"355",6.42971947803914,"cor",0.5,"inc"
"356",6.42162226780652,"cor",0.454545454545454,"cor"
"357",6.24027584517077,"cor",0.409090909090909,"cor"
"358",6.21860011969173,"cor",0.363636363636364,"cor"
"359",6.26720054854136,"cor",0.318181818181818,"cor"
"360",6.74641212857337,"cor",0.272727272727273,"cor"
"361",5.37989735354046,"cor",0.227272727272727,"cor"
"362",5.44241771052179,"inc",0.181818181818182,"cor"
"363",5.65248918026865,"inc",0.136363636363636,"inc"
"364",5.43372200355424,"cor",0.0909090909090909,"inc"
"365",5.41164605185504,"inc",0.0454545454545455,"cor"
"366",5.4380793089232,"cor",0,"inc"
"367",5.37989735354046,"inc",0.0454545454545455,"cor"
"368",5.26785815906333,"inc",0.0909090909090909,"inc"
"369",5.44241771052179,"inc",0.136363636363636,"inc"
"370",5.37989735354046,"inc",0.181818181818182,"inc"
"371",4.66343909411207,"cor",0.227272727272727,"inc"
"372",5.38449506278909,"cor",0.272727272727273,"cor"
"373",5.40267738187228,"inc",0.318181818181818,"cor"
"374",5.34710753071747,"inc",0.363636363636364,"inc"
"375",5.605802066296,"inc",0.409090909090909,"inc"
"376",6.77764659363512,"cor",0.454545454545454,"inc"
"377",6.24416690066374,"cor",0.5,"cor"
"378",6.19440539110467,"cor",0.545454545454545,"cor"
"379",6.25575004175337,"inc",0.590909090909091,"cor"
"380",6.49828214947643,"cor",0.636363636363636,"inc"
"381",6.383506634884,"cor",0.681818181818182,"cor"
"382",6.50727771238501,"cor",0.727272727272727,"cor"
"383",6.62406522779989,"cor",0.772727272727273,"cor"
"384",6.33150184989369,"cor",0.818181818181818,"cor"
"385",6.24997524225948,"cor",0.863636363636364,"cor"
"386",6.83733281468559,"cor",0.818181818181818,"cor"
"387",6.2841341610708,"cor",0.772727272727273,"cor"
"388",6.53233429222235,"cor",0.727272727272727,"cor"
"389",6.27664348934165,"cor",0.681818181818182,"cor"
"390",6.68710860786651,"cor",0.636363636363636,"cor"
"391",6.5191472879404,"inc",0.590909090909091,"cor"
"392",6.46925031679577,"inc",0.545454545454545,"inc"
"393",6.8596149036542,"cor",0.5,"inc"
"394",6.18001665365257,"cor",0.454545454545454,"cor"
"395",6.4425401664682,"cor",0.409090909090909,"cor"
"396",6.58479139238572,"cor",0.363636363636364,"cor"
"397",6.34212141872115,"cor",0.318181818181818,"cor"
"398",6.59987049921284,"cor",0.272727272727273,"cor"
"399",6.18208490671663,"cor",0.227272727272727,"cor"
"400",6.36302810354046,"cor",0.181818181818182,"cor"
"401",6.31173480915291,"inc",0.136363636363636,"cor"
"402",6.62140565176413,"cor",0.0909090909090909,"inc"
"403",5.34710753071747,"cor",0.0454545454545455,"cor"
"404",5.34710753071747,"cor",0,"cor"
"405",5.35658627467201,"cor",0,"cor"
"406",5.33271879326537,"cor",0,"cor"
"407",5.30826769740121,"cor",0,"cor"
"408",5.66642668811243,"cor",0.0454545454545455,"cor"
"409",5.42053499927229,"inc",0.0909090909090909,"cor"
"410",5.4249500174814,"cor",0.136363636363636,"inc"
"411",5.4971682252932,"inc",0.181818181818182,"cor"
"412",6.0282785202307,"cor",0.227272727272727,"inc"
"413",6.4281052726846,"cor",0.272727272727273,"cor"
"414",5.38449506278909,"cor",0.318181818181818,"cor"
"415",5.5834963087817,"inc",0.363636363636364,"cor"
"416",6.21460809842219,"cor",0.409090909090909,"inc"
"417",6.17586727010576,"cor",0.454545454545454,"cor"
"418",5.8636311755981,"inc",0.5,"cor"
"419",6.13556489108174,"cor",0.545454545454545,"inc"
"420",6.68085467879022,"cor",0.590909090909091,"cor"
"421",6.28226674689601,"cor",0.636363636363636,"cor"
"422",6.3750248198281,"cor",0.681818181818182,"cor"
"423",6.32435896238131,"cor",0.727272727272727,"cor"
"424",6.3456363608286,"cor",0.772727272727273,"cor"
"425",6.08904487544685,"cor",0.727272727272727,"cor"
"426",6.24027584517077,"cor",0.681818181818182,"cor"
"427",6.18620862390049,"inc",0.636363636363636,"cor"
"428",6.56244409369372,"cor",0.590909090909091,"inc"
"429",7.04925484125584,"cor",0.545454545454545,"cor"
"430",6.39024066706535,"cor",0.5,"cor"
"431",6.5792512120101,"cor",0.454545454545454,"cor"
"432",6.28599809450886,"cor",0.409090909090909,"cor"
"433",6.7719355558396,"cor",0.363636363636364,"cor"
"434",6.48920493132532,"cor",0.318181818181818,"cor"
"435",5.4380793089232,"cor",0.272727272727273,"cor"
"436",6.03068526026126,"cor",0.227272727272727,"cor"
"437",5.42053499927229,"cor",0.181818181818182,"cor"
"438",5.56452040732269,"inc",0.136363636363636,"cor"
"439",5.40717177146012,"cor",0.0909090909090909,"inc"
